LAT,LON,PRECTOTCORR,DATE
34.5,-116.25,0.01,2023-06-17
34.5,-115.625,0.0,2023-06-17
34.5,-115.0,0.0,2023-06-17
34.5,-114.375,0.0,2023-06-17
35.0,-119.375,0.0,2023-06-17
35.0,-118.75,0.0,2023-06-17
35.0,-118.125,0.01,2023-06-17
35.0,-117.5,0.01,2023-06-17
35.0,-116.875,0.01,2023-06-17
35.0,-116.25,0.0,2023-06-17
35.0,-115.625,0.0,2023-06-17
35.0,-115.0,0.0,2023-06-17
35.0,-114.375,0.0,2023-06-17
35.5,-119.375,0.02,2023-06-17
35.5,-118.75,0.01,2023-06-17
35.5,-118.125,0.08,2023-06-17
35.5,-117.5,0.07,2023-06-17
35.5,-116.875,0.01,2023-06-17
35.5,-116.25,0.0,2023-06-17
35.5,-115.625,0.0,2023-06-17
35.5,-115.0,0.0,2023-06-17
35.5,-114.375,0.0,2023-06-17
36.0,-119.375,0.05,2023-06-17
36.0,-118.75,0.02,2023-06-17
36.0,-118.125,0.23,2023-06-17
36.0,-117.5,0.25,2023-06-17
36.0,-116.875,0.04,2023-06-17
36.0,-116.25,0.0,2023-06-17
36.0,-115.625,0.0,2023-06-17
36.0,-115.0,0.01,2023-06-17
36.0,-114.375,0.01,2023-06-17
36.5,-119.375,0.03,2023-06-17
36.5,-118.75,0.04,2023-06-17
36.5,-118.125,0.29,2023-06-17
36.5,-117.5,0.3,2023-06-17
36.5,-116.875,0.05,2023-06-17
36.5,-116.25,0.0,2023-06-17
36.5,-115.625,0.0,2023-06-17
36.5,-115.0,0.0,2023-06-17
36.5,-114.375,0.01,2023-06-17
37.0,-119.375,0.01,2023-06-17
37.0,-118.75,0.03,2023-06-17
37.0,-118.125,0.15,2023-06-17
37.0,-117.5,0.09,2023-06-17
37.0,-116.875,0.02,2023-06-17
37.0,-116.25,0.02,2023-06-17
37.0,-115.625,0.01,2023-06-17
37.0,-115.0,0.02,2023-06-17
37.0,-114.375,0.0,2023-06-17
37.5,-119.375,0.0,2023-06-17
37.5,-118.75,0.01,2023-06-17
37.5,-118.125,0.03,2023-06-17
37.5,-117.5,0.01,2023-06-17
37.5,-116.875,0.01,2023-06-17
37.5,-116.25,0.05,2023-06-17
37.5,-115.625,0.06,2023-06-17
37.5,-115.0,0.07,2023-06-17
37.5,-114.375,0.02,2023-06-17
38.0,-119.375,0.0,2023-06-17
38.0,-118.75,0.0,2023-06-17
38.0,-118.125,0.0,2023-06-17
38.0,-117.5,0.0,2023-06-17
38.0,-116.875,0.01,2023-06-17
38.0,-116.25,0.04,2023-06-17
38.0,-115.625,0.09,2023-06-17
38.0,-115.0,0.06,2023-06-17
38.0,-114.375,0.06,2023-06-17
38.5,-119.375,0.0,2023-06-17
38.5,-118.75,0.0,2023-06-17
38.5,-118.125,0.0,2023-06-17
38.5,-117.5,0.0,2023-06-17
38.5,-116.875,0.0,2023-06-17
38.5,-116.25,0.0,2023-06-17
38.5,-115.625,0.04,2023-06-17
38.5,-115.0,0.06,2023-06-17
38.5,-114.375,0.09,2023-06-17
39.0,-119.375,0.0,2023-06-17
39.0,-118.75,0.0,2023-06-17
39.0,-118.125,0.0,2023-06-17
39.0,-117.5,0.0,2023-06-17
39.0,-116.875,0.0,2023-06-17
39.0,-116.25,0.0,2023-06-17
39.0,-115.625,0.0,2023-06-17
39.0,-115.0,0.05,2023-06-17
39.0,-114.375,0.07,2023-06-17
39.5,-119.375,0.0,2023-06-17
39.5,-118.75,0.0,2023-06-17
39.5,-118.125,0.0,2023-06-17
39.5,-117.5,0.0,2023-06-17
39.5,-116.875,0.0,2023-06-17
39.5,-116.25,0.0,2023-06-17
39.5,-115.625,0.0,2023-06-17
39.5,-115.0,0.01,2023-06-17
39.5,-114.375,0.02,2023-06-17
40.0,-119.375,0.0,2023-06-17
40.0,-118.75,0.0,2023-06-17
40.0,-118.125,0.0,2023-06-17
40.0,-117.5,0.0,2023-06-17
40.0,-116.875,0.0,2023-06-17
40.0,-116.25,0.0,2023-06-17
40.0,-115.625,0.0,2023-06-17
40.0,-115.0,0.0,2023-06-17
40.0,-114.375,0.0,2023-06-17
40.5,-119.375,0.0,2023-06-17
40.5,-118.75,0.0,2023-06-17
40.5,-118.125,0.0,2023-06-17
40.5,-117.5,0.0,2023-06-17
40.5,-116.875,0.0,2023-06-17
40.5,-116.25,0.0,2023-06-17
40.5,-115.625,0.0,2023-06-17
40.5,-115.0,0.0,2023-06-17
40.5,-114.375,0.0,2023-06-17
41.0,-119.375,0.0,2023-06-17
41.0,-118.75,0.0,2023-06-17
41.0,-118.125,0.0,2023-06-17
41.0,-117.5,0.0,2023-06-17
41.0,-116.875,0.0,2023-06-17
41.0,-116.25,0.0,2023-06-17
41.0,-115.625,0.0,2023-06-17
41.0,-115.0,0.0,2023-06-17
41.0,-114.375,0.0,2023-06-17
41.5,-119.375,0.0,2023-06-17
41.5,-118.75,0.0,2023-06-17
41.5,-118.125,0.0,2023-06-17
41.5,-117.5,0.0,2023-06-17
41.5,-116.875,0.0,2023-06-17
41.5,-116.25,0.0,2023-06-17
41.5,-115.625,0.01,2023-06-17
41.5,-115.0,0.01,2023-06-17
41.5,-114.375,0.01,2023-06-17
42.0,-119.375,0.02,2023-06-17
42.0,-118.75,0.0,2023-06-17
42.0,-118.125,0.01,2023-06-17
42.0,-117.5,0.01,2023-06-17
42.0,-116.875,0.01,2023-06-17
42.0,-116.25,0.01,2023-06-17
42.0,-115.625,0.01,2023-06-17
42.0,-115.0,0.02,2023-06-17
42.0,-114.375,0.01,2023-06-17
32.5,-124.375,0.02,2023-06-17
32.5,-123.75,0.01,2023-06-17
32.5,-123.125,0.01,2023-06-17
32.5,-122.5,0.0,2023-06-17
32.5,-121.875,0.0,2023-06-17
32.5,-121.25,0.0,2023-06-17
32.5,-120.625,0.0,2023-06-17
32.5,-120.0,0.0,2023-06-17
33.0,-124.375,0.01,2023-06-17
33.0,-123.75,0.01,2023-06-17
33.0,-123.125,0.0,2023-06-17
33.0,-122.5,0.0,2023-06-17
33.0,-121.875,0.0,2023-06-17
33.0,-121.25,0.0,2023-06-17
33.0,-120.625,0.0,2023-06-17
33.0,-120.0,0.0,2023-06-17
33.5,-124.375,0.01,2023-06-17
33.5,-123.75,0.01,2023-06-17
33.5,-123.125,0.0,2023-06-17
33.5,-122.5,0.0,2023-06-17
33.5,-121.875,0.0,2023-06-17
33.5,-121.25,0.0,2023-06-17
33.5,-120.625,0.0,2023-06-17
33.5,-120.0,0.0,2023-06-17
34.0,-124.375,0.02,2023-06-17
34.0,-123.75,0.01,2023-06-17
34.0,-123.125,0.0,2023-06-17
34.0,-122.5,0.0,2023-06-17
34.0,-121.875,0.0,2023-06-17
34.0,-121.25,0.0,2023-06-17
34.0,-120.625,0.0,2023-06-17
34.0,-120.0,0.0,2023-06-17
34.5,-124.375,0.03,2023-06-17
34.5,-123.75,0.01,2023-06-17
34.5,-123.125,0.01,2023-06-17
34.5,-122.5,0.0,2023-06-17
34.5,-121.875,0.0,2023-06-17
34.5,-121.25,0.0,2023-06-17
34.5,-120.625,0.0,2023-06-17
34.5,-120.0,0.0,2023-06-17
35.0,-124.375,0.03,2023-06-17
35.0,-123.75,0.01,2023-06-17
35.0,-123.125,0.01,2023-06-17
35.0,-122.5,0.0,2023-06-17
35.0,-121.875,0.0,2023-06-17
35.0,-121.25,0.0,2023-06-17
35.0,-120.625,0.0,2023-06-17
35.0,-120.0,0.0,2023-06-17
35.5,-124.375,0.03,2023-06-17
35.5,-123.75,0.01,2023-06-17
35.5,-123.125,0.01,2023-06-17
35.5,-122.5,0.0,2023-06-17
35.5,-121.875,0.0,2023-06-17
35.5,-121.25,0.0,2023-06-17
35.5,-120.625,0.0,2023-06-17
35.5,-120.0,0.0,2023-06-17
36.0,-124.375,0.03,2023-06-17
36.0,-123.75,0.02,2023-06-17
36.0,-123.125,0.01,2023-06-17
36.0,-122.5,0.0,2023-06-17
36.0,-121.875,0.0,2023-06-17
36.0,-121.25,0.0,2023-06-17
36.0,-120.625,0.0,2023-06-17
36.0,-120.0,0.0,2023-06-17
36.5,-124.375,0.03,2023-06-17
36.5,-123.75,0.03,2023-06-17
36.5,-123.125,0.02,2023-06-17
36.5,-122.5,0.01,2023-06-17
36.5,-121.875,0.01,2023-06-17
36.5,-121.25,0.0,2023-06-17
36.5,-120.625,0.0,2023-06-17
36.5,-120.0,0.0,2023-06-17
37.0,-124.375,0.03,2023-06-17
37.0,-123.75,0.05,2023-06-17
37.0,-123.125,0.05,2023-06-17
37.0,-122.5,0.03,2023-06-17
37.0,-121.875,0.01,2023-06-17
37.0,-121.25,0.0,2023-06-17
37.0,-120.625,0.0,2023-06-17
37.0,-120.0,0.0,2023-06-17
37.5,-124.375,0.02,2023-06-17
37.5,-123.75,0.08,2023-06-17
37.5,-123.125,0.08,2023-06-17
37.5,-122.5,0.02,2023-06-17
37.5,-121.875,0.0,2023-06-17
37.5,-121.25,0.0,2023-06-17
37.5,-120.625,0.0,2023-06-17
37.5,-120.0,0.0,2023-06-17
38.0,-124.375,0.02,2023-06-17
38.0,-123.75,0.09,2023-06-17
38.0,-123.125,0.09,2023-06-17
38.0,-122.5,0.02,2023-06-17
38.0,-121.875,0.0,2023-06-17
38.0,-121.25,0.0,2023-06-17
38.0,-120.625,0.0,2023-06-17
38.0,-120.0,0.0,2023-06-17
38.5,-124.375,0.02,2023-06-17
38.5,-123.75,0.04,2023-06-17
38.5,-123.125,0.03,2023-06-17
38.5,-122.5,0.01,2023-06-17
38.5,-121.875,0.0,2023-06-17
38.5,-121.25,0.0,2023-06-17
38.5,-120.625,0.0,2023-06-17
38.5,-120.0,0.0,2023-06-17
39.0,-124.375,0.01,2023-06-17
39.0,-123.75,0.01,2023-06-17
39.0,-123.125,0.0,2023-06-17
39.0,-122.5,0.0,2023-06-17
39.0,-121.875,0.0,2023-06-17
39.0,-121.25,0.0,2023-06-17
39.0,-120.625,0.0,2023-06-17
39.0,-120.0,0.0,2023-06-17
39.5,-124.375,0.0,2023-06-17
39.5,-123.75,0.0,2023-06-17
39.5,-123.125,0.0,2023-06-17
39.5,-122.5,0.0,2023-06-17
39.5,-121.875,0.0,2023-06-17
39.5,-121.25,0.0,2023-06-17
39.5,-120.625,0.0,2023-06-17
39.5,-120.0,0.0,2023-06-17
40.0,-124.375,0.01,2023-06-17
40.0,-123.75,0.02,2023-06-17
40.0,-123.125,0.0,2023-06-17
40.0,-122.5,0.0,2023-06-17
40.0,-121.875,0.0,2023-06-17
40.0,-121.25,0.0,2023-06-17
40.0,-120.625,0.0,2023-06-17
40.0,-120.0,0.0,2023-06-17
40.5,-124.375,0.06,2023-06-17
40.5,-123.75,0.06,2023-06-17
40.5,-123.125,0.0,2023-06-17
40.5,-122.5,0.0,2023-06-17
40.5,-121.875,0.0,2023-06-17
40.5,-121.25,0.0,2023-06-17
40.5,-120.625,0.0,2023-06-17
40.5,-120.0,0.0,2023-06-17
41.0,-124.375,0.22,2023-06-17
41.0,-123.75,0.11,2023-06-17
41.0,-123.125,0.0,2023-06-17
41.0,-122.5,0.0,2023-06-17
41.0,-121.875,0.0,2023-06-17
41.0,-121.25,0.0,2023-06-17
41.0,-120.625,0.0,2023-06-17
41.0,-120.0,0.0,2023-06-17
41.5,-124.375,0.44,2023-06-17
41.5,-123.75,0.16,2023-06-17
41.5,-123.125,0.0,2023-06-17
41.5,-122.5,0.0,2023-06-17
41.5,-121.875,0.0,2023-06-17
41.5,-121.25,0.0,2023-06-17
41.5,-120.625,0.0,2023-06-17
41.5,-120.0,0.0,2023-06-17
42.0,-124.375,0.6,2023-06-17
42.0,-123.75,0.21,2023-06-17
42.0,-123.125,0.0,2023-06-17
42.0,-122.5,0.0,2023-06-17
42.0,-121.875,0.0,2023-06-17
42.0,-121.25,0.0,2023-06-17
42.0,-120.625,0.0,2023-06-17
42.0,-120.0,0.0,2023-06-17
32.5,-119.375,0.03,2023-06-18
32.5,-118.75,0.04,2023-06-18
32.5,-118.125,0.05,2023-06-18
32.5,-117.5,0.04,2023-06-18
32.5,-116.875,0.01,2023-06-18
32.5,-116.25,0.0,2023-06-18
32.5,-115.625,0.0,2023-06-18
32.5,-115.0,0.0,2023-06-18
32.5,-114.375,0.0,2023-06-18
33.0,-119.375,0.02,2023-06-18
33.0,-118.75,0.02,2023-06-18
33.0,-118.125,0.02,2023-06-18
33.0,-117.5,0.01,2023-06-18
33.0,-116.875,0.0,2023-06-18
33.0,-116.25,0.0,2023-06-18
33.0,-115.625,0.0,2023-06-18
33.0,-115.0,0.0,2023-06-18
33.0,-114.375,0.0,2023-06-18
33.5,-119.375,0.01,2023-06-18
33.5,-118.75,0.01,2023-06-18
33.5,-118.125,0.01,2023-06-18
33.5,-117.5,0.0,2023-06-18
33.5,-116.875,0.0,2023-06-18
33.5,-116.25,0.0,2023-06-18
33.5,-115.625,0.0,2023-06-18
33.5,-115.0,0.0,2023-06-18
33.5,-114.375,0.0,2023-06-18
34.0,-119.375,0.01,2023-06-18
34.0,-118.75,0.01,2023-06-18
34.0,-118.125,0.0,2023-06-18
34.0,-117.5,0.0,2023-06-18
34.0,-116.875,0.0,2023-06-18
34.0,-116.25,0.0,2023-06-18
34.0,-115.625,0.0,2023-06-18
34.0,-115.0,0.0,2023-06-18
34.0,-114.375,0.0,2023-06-18
34.5,-119.375,0.0,2023-06-18
34.5,-118.75,0.0,2023-06-18
34.5,-118.125,0.0,2023-06-18
34.5,-117.5,0.0,2023-06-18
34.5,-116.875,0.0,2023-06-18
34.5,-116.25,0.0,2023-06-18
34.5,-115.625,0.0,2023-06-18
34.5,-115.0,0.0,2023-06-18
34.5,-114.375,0.0,2023-06-18
35.0,-119.375,0.0,2023-06-18
35.0,-118.75,0.0,2023-06-18
35.0,-118.125,0.0,2023-06-18
35.0,-117.5,0.0,2023-06-18
35.0,-116.875,0.0,2023-06-18
35.0,-116.25,0.0,2023-06-18
35.0,-115.625,0.0,2023-06-18
35.0,-115.0,0.0,2023-06-18
35.0,-114.375,0.0,2023-06-18
35.5,-119.375,0.02,2023-06-18
35.5,-118.75,0.0,2023-06-18
35.5,-118.125,0.0,2023-06-18
35.5,-117.5,0.0,2023-06-18
35.5,-116.875,0.0,2023-06-18
35.5,-116.25,0.0,2023-06-18
35.5,-115.625,0.0,2023-06-18
35.5,-115.0,0.0,2023-06-18
35.5,-114.375,0.0,2023-06-18
36.0,-119.375,0.05,2023-06-18
36.0,-118.75,0.0,2023-06-18
36.0,-118.125,0.0,2023-06-18
36.0,-117.5,0.0,2023-06-18
36.0,-116.875,0.0,2023-06-18
36.0,-116.25,0.0,2023-06-18
36.0,-115.625,0.0,2023-06-18
36.0,-115.0,0.0,2023-06-18
36.0,-114.375,0.0,2023-06-18
36.5,-119.375,0.03,2023-06-18
36.5,-118.75,0.0,2023-06-18
36.5,-118.125,0.0,2023-06-18
36.5,-117.5,0.0,2023-06-18
36.5,-116.875,0.0,2023-06-18
36.5,-116.25,0.0,2023-06-18
36.5,-115.625,0.0,2023-06-18
36.5,-115.0,0.0,2023-06-18
36.5,-114.375,0.0,2023-06-18
37.0,-119.375,0.0,2023-06-18
37.0,-118.75,0.0,2023-06-18
37.0,-118.125,0.0,2023-06-18
37.0,-117.5,0.0,2023-06-18
37.0,-116.875,0.0,2023-06-18
37.0,-116.25,0.0,2023-06-18
37.0,-115.625,0.0,2023-06-18
37.0,-115.0,0.0,2023-06-18
37.0,-114.375,0.0,2023-06-18
37.5,-119.375,0.0,2023-06-18
37.5,-118.75,0.0,2023-06-18
37.5,-118.125,0.0,2023-06-18
37.5,-117.5,0.0,2023-06-18
37.5,-116.875,0.0,2023-06-18
37.5,-116.25,0.0,2023-06-18
37.5,-115.625,0.0,2023-06-18
37.5,-115.0,0.0,2023-06-18
37.5,-114.375,0.0,2023-06-18
38.0,-119.375,0.0,2023-06-18
38.0,-118.75,0.0,2023-06-18
38.0,-118.125,0.0,2023-06-18
38.0,-117.5,0.0,2023-06-18
38.0,-116.875,0.0,2023-06-18
38.0,-116.25,0.0,2023-06-18
38.0,-115.625,0.0,2023-06-18
38.0,-115.0,0.0,2023-06-18
38.0,-114.375,0.0,2023-06-18
38.5,-119.375,0.0,2023-06-18
38.5,-118.75,0.0,2023-06-18
38.5,-118.125,0.0,2023-06-18
38.5,-117.5,0.0,2023-06-18
38.5,-116.875,0.0,2023-06-18
38.5,-116.25,0.0,2023-06-18
38.5,-115.625,0.0,2023-06-18
38.5,-115.0,0.0,2023-06-18
38.5,-114.375,0.01,2023-06-18
39.0,-119.375,0.0,2023-06-18
39.0,-118.75,0.0,2023-06-18
39.0,-118.125,0.0,2023-06-18
39.0,-117.5,0.0,2023-06-18
39.0,-116.875,0.0,2023-06-18
39.0,-116.25,0.0,2023-06-18
39.0,-115.625,0.0,2023-06-18
39.0,-115.0,0.01,2023-06-18
39.0,-114.375,0.01,2023-06-18
39.5,-119.375,0.0,2023-06-18
39.5,-118.75,0.0,2023-06-18
39.5,-118.125,0.0,2023-06-18
39.5,-117.5,0.0,2023-06-18
39.5,-116.875,0.01,2023-06-18
39.5,-116.25,0.06,2023-06-18
39.5,-115.625,0.03,2023-06-18
39.5,-115.0,0.04,2023-06-18
39.5,-114.375,0.02,2023-06-18
40.0,-119.375,0.0,2023-06-18
40.0,-118.75,0.0,2023-06-18
40.0,-118.125,0.0,2023-06-18
40.0,-117.5,0.0,2023-06-18
40.0,-116.875,0.02,2023-06-18
40.0,-116.25,0.15,2023-06-18
40.0,-115.625,0.19,2023-06-18
40.0,-115.0,0.27,2023-06-18
40.0,-114.375,0.05,2023-06-18
40.5,-119.375,0.0,2023-06-18
40.5,-118.75,0.0,2023-06-18
40.5,-118.125,0.0,2023-06-18
40.5,-117.5,0.0,2023-06-18
40.5,-116.875,0.01,2023-06-18
40.5,-116.25,0.11,2023-06-18
40.5,-115.625,0.3,2023-06-18
40.5,-115.0,0.24,2023-06-18
40.5,-114.375,0.13,2023-06-18
41.0,-119.375,0.0,2023-06-18
41.0,-118.75,0.0,2023-06-18
41.0,-118.125,0.0,2023-06-18
41.0,-117.5,0.01,2023-06-18
41.0,-116.875,0.01,2023-06-18
41.0,-116.25,0.05,2023-06-18
41.0,-115.625,0.4,2023-06-18
41.0,-115.0,0.27,2023-06-18
41.0,-114.375,0.34,2023-06-18
41.5,-119.375,0.0,2023-06-18
41.5,-118.75,0.0,2023-06-18
41.5,-118.125,0.01,2023-06-18
41.5,-117.5,0.09,2023-06-18
41.5,-116.875,0.14,2023-06-18
41.5,-116.25,0.09,2023-06-18
41.5,-115.625,0.36,2023-06-18
41.5,-115.0,0.62,2023-06-18
41.5,-114.375,0.55,2023-06-18
42.0,-119.375,0.05,2023-06-18
42.0,-118.75,0.04,2023-06-18
42.0,-118.125,0.06,2023-06-18
42.0,-117.5,0.49,2023-06-18
42.0,-116.875,1.12,2023-06-18
42.0,-116.25,0.92,2023-06-18
42.0,-115.625,0.69,2023-06-18
42.0,-115.0,0.99,2023-06-18
42.0,-114.375,0.59,2023-06-18
32.5,-124.375,0.01,2023-06-18
32.5,-123.75,0.01,2023-06-18
32.5,-123.125,0.02,2023-06-18
32.5,-122.5,0.01,2023-06-18
32.5,-121.875,0.01,2023-06-18
32.5,-121.25,0.01,2023-06-18
32.5,-120.625,0.01,2023-06-18
32.5,-120.0,0.02,2023-06-18
33.0,-124.375,0.0,2023-06-18
33.0,-123.75,0.01,2023-06-18
33.0,-123.125,0.01,2023-06-18
33.0,-122.5,0.01,2023-06-18
33.0,-121.875,0.0,2023-06-18
33.0,-121.25,0.0,2023-06-18
33.0,-120.625,0.0,2023-06-18
33.0,-120.0,0.01,2023-06-18
33.5,-124.375,0.0,2023-06-18
33.5,-123.75,0.0,2023-06-18
33.5,-123.125,0.0,2023-06-18
33.5,-122.5,0.0,2023-06-18
33.5,-121.875,0.0,2023-06-18
33.5,-121.25,0.0,2023-06-18
33.5,-120.625,0.0,2023-06-18
33.5,-120.0,0.01,2023-06-18
34.0,-124.375,0.0,2023-06-18
34.0,-123.75,0.0,2023-06-18
34.0,-123.125,0.0,2023-06-18
34.0,-122.5,0.0,2023-06-18
34.0,-121.875,0.0,2023-06-18
34.0,-121.25,0.0,2023-06-18
34.0,-120.625,0.0,2023-06-18
34.0,-120.0,0.01,2023-06-18
34.5,-124.375,0.0,2023-06-18
34.5,-123.75,0.0,2023-06-18
34.5,-123.125,0.0,2023-06-18
34.5,-122.5,0.0,2023-06-18
34.5,-121.875,0.0,2023-06-18
34.5,-121.25,0.0,2023-06-18
34.5,-120.625,0.0,2023-06-18
34.5,-120.0,0.0,2023-06-18
35.0,-124.375,0.0,2023-06-18
35.0,-123.75,0.0,2023-06-18
35.0,-123.125,0.0,2023-06-18
35.0,-122.5,0.0,2023-06-18
35.0,-121.875,0.0,2023-06-18
35.0,-121.25,0.0,2023-06-18
35.0,-120.625,0.02,2023-06-18
35.0,-120.0,0.03,2023-06-18
35.5,-124.375,0.0,2023-06-18
35.5,-123.75,0.0,2023-06-18
35.5,-123.125,0.0,2023-06-18
35.5,-122.5,0.0,2023-06-18
35.5,-121.875,0.0,2023-06-18
35.5,-121.25,0.0,2023-06-18
35.5,-120.625,0.12,2023-06-18
35.5,-120.0,0.18,2023-06-18
36.0,-124.375,0.0,2023-06-18
36.0,-123.75,0.0,2023-06-18
36.0,-123.125,0.0,2023-06-18
36.0,-122.5,0.0,2023-06-18
36.0,-121.875,0.0,2023-06-18
36.0,-121.25,0.0,2023-06-18
36.0,-120.625,0.19,2023-06-18
36.0,-120.0,0.43,2023-06-18
36.5,-124.375,0.0,2023-06-18
36.5,-123.75,0.0,2023-06-18
36.5,-123.125,0.0,2023-06-18
36.5,-122.5,0.0,2023-06-18
36.5,-121.875,0.0,2023-06-18
36.5,-121.25,0.0,2023-06-18
36.5,-120.625,0.0,2023-06-18
36.5,-120.0,0.1,2023-06-18
37.0,-124.375,0.0,2023-06-18
37.0,-123.75,0.0,2023-06-18
37.0,-123.125,0.01,2023-06-18
37.0,-122.5,0.01,2023-06-18
37.0,-121.875,0.0,2023-06-18
37.0,-121.25,0.0,2023-06-18
37.0,-120.625,0.0,2023-06-18
37.0,-120.0,0.0,2023-06-18
37.5,-124.375,0.02,2023-06-18
37.5,-123.75,0.0,2023-06-18
37.5,-123.125,0.01,2023-06-18
37.5,-122.5,0.0,2023-06-18
37.5,-121.875,0.0,2023-06-18
37.5,-121.25,0.0,2023-06-18
37.5,-120.625,0.0,2023-06-18
37.5,-120.0,0.0,2023-06-18
38.0,-124.375,0.03,2023-06-18
38.0,-123.75,0.0,2023-06-18
38.0,-123.125,0.01,2023-06-18
38.0,-122.5,0.0,2023-06-18
38.0,-121.875,0.0,2023-06-18
38.0,-121.25,0.0,2023-06-18
38.0,-120.625,0.0,2023-06-18
38.0,-120.0,0.0,2023-06-18
38.5,-124.375,0.03,2023-06-18
38.5,-123.75,0.0,2023-06-18
38.5,-123.125,0.0,2023-06-18
38.5,-122.5,0.0,2023-06-18
38.5,-121.875,0.0,2023-06-18
38.5,-121.25,0.0,2023-06-18
38.5,-120.625,0.0,2023-06-18
38.5,-120.0,0.0,2023-06-18
39.0,-124.375,0.02,2023-06-18
39.0,-123.75,0.0,2023-06-18
39.0,-123.125,0.0,2023-06-18
39.0,-122.5,0.0,2023-06-18
39.0,-121.875,0.0,2023-06-18
39.0,-121.25,0.0,2023-06-18
39.0,-120.625,0.0,2023-06-18
39.0,-120.0,0.0,2023-06-18
39.5,-124.375,0.01,2023-06-18
39.5,-123.75,0.0,2023-06-18
39.5,-123.125,0.0,2023-06-18
39.5,-122.5,0.0,2023-06-18
39.5,-121.875,0.0,2023-06-18
39.5,-121.25,0.0,2023-06-18
39.5,-120.625,0.0,2023-06-18
39.5,-120.0,0.0,2023-06-18
40.0,-124.375,0.01,2023-06-18
40.0,-123.75,0.0,2023-06-18
40.0,-123.125,0.0,2023-06-18
40.0,-122.5,0.0,2023-06-18
40.0,-121.875,0.0,2023-06-18
40.0,-121.25,0.0,2023-06-18
40.0,-120.625,0.0,2023-06-18
40.0,-120.0,0.0,2023-06-18
40.5,-124.375,0.05,2023-06-18
40.5,-123.75,0.01,2023-06-18
40.5,-123.125,0.0,2023-06-18
40.5,-122.5,0.0,2023-06-18
40.5,-121.875,0.0,2023-06-18
40.5,-121.25,0.0,2023-06-18
40.5,-120.625,0.0,2023-06-18
40.5,-120.0,0.0,2023-06-18
41.0,-124.375,0.06,2023-06-18
41.0,-123.75,0.02,2023-06-18
41.0,-123.125,0.0,2023-06-18
41.0,-122.5,0.0,2023-06-18
41.0,-121.875,0.0,2023-06-18
41.0,-121.25,0.0,2023-06-18
41.0,-120.625,0.01,2023-06-18
41.0,-120.0,0.0,2023-06-18
41.5,-124.375,0.08,2023-06-18
41.5,-123.75,0.04,2023-06-18
41.5,-123.125,0.02,2023-06-18
41.5,-122.5,0.02,2023-06-18
41.5,-121.875,0.02,2023-06-18
41.5,-121.25,0.01,2023-06-18
41.5,-120.625,0.02,2023-06-18
41.5,-120.0,0.02,2023-06-18
42.0,-124.375,0.18,2023-06-18
42.0,-123.75,0.14,2023-06-18
42.0,-123.125,0.11,2023-06-18
42.0,-122.5,0.08,2023-06-18
42.0,-121.875,0.08,2023-06-18
42.0,-121.25,0.03,2023-06-18
42.0,-120.625,0.05,2023-06-18
42.0,-120.0,0.06,2023-06-18
32.5,-119.375,0.01,2023-06-19
32.5,-118.75,0.02,2023-06-19
32.5,-118.125,0.05,2023-06-19
32.5,-117.5,0.05,2023-06-19
32.5,-116.875,0.01,2023-06-19
32.5,-116.25,0.0,2023-06-19
32.5,-115.625,0.0,2023-06-19
32.5,-115.0,0.0,2023-06-19
32.5,-114.375,0.0,2023-06-19
33.0,-119.375,0.0,2023-06-19
33.0,-118.75,0.01,2023-06-19
33.0,-118.125,0.02,2023-06-19
33.0,-117.5,0.01,2023-06-19
33.0,-116.875,0.0,2023-06-19
33.0,-116.25,0.0,2023-06-19
33.0,-115.625,0.0,2023-06-19
33.0,-115.0,0.0,2023-06-19
33.0,-114.375,0.0,2023-06-19
33.5,-119.375,0.0,2023-06-19
33.5,-118.75,0.01,2023-06-19
33.5,-118.125,0.01,2023-06-19
33.5,-117.5,0.0,2023-06-19
33.5,-116.875,0.0,2023-06-19
33.5,-116.25,0.0,2023-06-19
33.5,-115.625,0.0,2023-06-19
33.5,-115.0,0.0,2023-06-19
33.5,-114.375,0.0,2023-06-19
34.0,-119.375,0.0,2023-06-19
34.0,-118.75,0.01,2023-06-19
34.0,-118.125,0.01,2023-06-19
34.0,-117.5,0.0,2023-06-19
34.0,-116.875,0.0,2023-06-19
34.0,-116.25,0.0,2023-06-19
34.0,-115.625,0.0,2023-06-19
34.0,-115.0,0.0,2023-06-19
34.0,-114.375,0.0,2023-06-19
34.5,-119.375,0.0,2023-06-19
34.5,-118.75,0.04,2023-06-19
34.5,-118.125,0.0,2023-06-19
34.5,-117.5,0.0,2023-06-19
34.5,-116.875,0.0,2023-06-19
34.5,-116.25,0.0,2023-06-19
34.5,-115.625,0.0,2023-06-19
34.5,-115.0,0.0,2023-06-19
34.5,-114.375,0.0,2023-06-19
35.0,-119.375,0.16,2023-06-19
35.0,-118.75,0.14,2023-06-19
35.0,-118.125,0.0,2023-06-19
35.0,-117.5,0.0,2023-06-19
35.0,-116.875,0.0,2023-06-19
35.0,-116.25,0.0,2023-06-19
35.0,-115.625,0.0,2023-06-19
35.0,-115.0,0.0,2023-06-19
35.0,-114.375,0.0,2023-06-19
35.5,-119.375,0.89,2023-06-19
35.5,-118.75,3.1,2023-06-19
35.5,-118.125,0.01,2023-06-19
35.5,-117.5,0.0,2023-06-19
35.5,-116.875,0.0,2023-06-19
