LAT,LON,PRECTOTCORR,PS,RH2M,T2M,WS10M,DATE
38.5,-118.125,0.0,82.56,26.44,23.72,3.54,2023-08-06
38.5,-117.5,0.0,81.37,24.54,23.02,3.34,2023-08-06
38.5,-116.875,0.0,79.56,24.25,21.79,3.19,2023-08-06
38.5,-116.25,0.0,80.82,25.09,22.62,3.32,2023-08-06
38.5,-115.625,0.0,82.55,24.47,23.83,2.88,2023-08-06
38.5,-115.0,0.0,81.62,21.36,24.05,2.45,2023-08-06
38.5,-114.375,0.0,80.38,24.18,22.97,2.99,2023-08-06
39.0,-119.375,0.0,83.63,31.37,23.15,2.65,2023-08-06
39.0,-118.75,0.0,85.46,30.39,24.11,2.96,2023-08-06
39.0,-118.125,0.0,83.61,27.34,23.51,3.41,2023-08-06
39.0,-117.5,0.0,80.17,29.28,21.27,3.41,2023-08-06
39.0,-116.875,0.0,78.34,29.75,20.03,3.29,2023-08-06
39.0,-116.25,0.0,78.67,29.12,20.58,3.33,2023-08-06
39.0,-115.625,0.0,79.91,29.67,21.42,2.98,2023-08-06
39.0,-115.0,0.0,79.85,27.68,22.2,2.43,2023-08-06
39.0,-114.375,0.0,79.76,32.34,21.65,2.15,2023-08-06
39.5,-119.375,0.0,84.81,29.46,24.03,2.84,2023-08-06
39.5,-118.75,0.0,87.58,25.45,26.32,2.68,2023-08-06
39.5,-118.125,0.0,84.98,27.19,24.46,2.75,2023-08-06
39.5,-117.5,0.0,81.3,30.55,21.82,3.25,2023-08-06
39.5,-116.875,0.0,80.15,31.51,21.13,3.49,2023-08-06
39.5,-116.25,0.0,80.17,31.66,21.42,3.21,2023-08-06
39.5,-115.625,0.0,80.29,33.73,21.24,2.94,2023-08-06
39.5,-115.0,0.0,79.48,32.8,21.38,2.5,2023-08-06
39.5,-114.375,0.01,79.91,34.6,21.4,2.04,2023-08-06
40.0,-119.375,0.01,85.45,30.42,23.93,2.88,2023-08-06
40.0,-118.75,0.0,86.94,27.14,25.59,3.0,2023-08-06
40.0,-118.125,0.0,86.65,28.62,25.46,2.82,2023-08-06
40.0,-117.5,0.0,84.78,30.84,24.1,3.01,2023-08-06
40.0,-116.875,0.03,82.08,33.96,22.17,3.28,2023-08-06
40.0,-116.25,0.09,81.35,35.02,21.94,2.88,2023-08-06
40.0,-115.625,0.1,80.28,36.19,21.31,2.76,2023-08-06
40.0,-115.0,0.03,79.76,36.4,20.86,2.72,2023-08-06
40.0,-114.375,0.05,81.11,33.39,21.96,2.32,2023-08-06
40.5,-119.375,0.01,86.14,30.48,23.89,2.7,2023-08-06
40.5,-118.75,0.02,85.61,30.98,23.8,3.18,2023-08-06
40.5,-118.125,0.04,85.16,32.38,23.99,3.05,2023-08-06
40.5,-117.5,0.04,84.15,36.54,23.19,2.91,2023-08-06
40.5,-116.875,0.14,84.07,39.24,22.91,2.74,2023-08-06
40.5,-116.25,0.39,82.75,40.29,22.15,2.74,2023-08-06
40.5,-115.625,0.61,81.16,42.5,20.98,2.74,2023-08-06
40.5,-115.0,0.57,80.76,40.92,20.85,2.66,2023-08-06
40.5,-114.375,0.46,82.78,37.67,22.15,1.98,2023-08-06
41.0,-119.375,0.01,84.52,37.91,21.73,3.38,2023-08-06
41.0,-118.75,0.05,86.5,36.84,22.96,3.14,2023-08-06
41.0,-118.125,0.19,86.0,35.66,23.57,3.22,2023-08-06
41.0,-117.5,0.24,85.21,38.86,23.17,3.01,2023-08-06
41.0,-116.875,0.3,84.52,41.75,22.52,3.26,2023-08-06
41.0,-116.25,0.75,81.99,47.12,20.41,3.15,2023-08-06
41.0,-115.625,1.29,81.95,48.01,20.52,2.97,2023-08-06
41.0,-115.0,1.28,81.25,47.28,20.43,2.48,2023-08-06
41.0,-114.375,1.31,82.86,41.92,21.97,1.92,2023-08-06
41.5,-119.375,0.17,82.72,47.86,18.76,3.8,2023-08-06
41.5,-118.75,0.2,84.5,43.41,20.57,3.24,2023-08-06
41.5,-118.125,0.51,85.59,40.27,22.11,3.2,2023-08-06
41.5,-117.5,0.62,84.41,41.52,21.85,3.23,2023-08-06
41.5,-116.875,1.07,83.29,45.91,20.98,3.13,2023-08-06
41.5,-116.25,1.6,81.08,51.27,19.08,2.91,2023-08-06
41.5,-115.625,2.05,80.28,51.7,18.59,2.78,2023-08-06
41.5,-115.0,2.11,81.19,49.02,19.69,2.48,2023-08-06
41.5,-114.375,1.95,82.31,44.09,21.32,2.09,2023-08-06
42.0,-119.375,0.16,82.89,50.87,18.19,3.72,2023-08-06
42.0,-118.75,0.14,84.9,45.04,20.42,3.2,2023-08-06
42.0,-118.125,0.45,83.41,46.24,19.51,3.05,2023-08-06
42.0,-117.5,0.62,83.7,44.59,20.41,3.16,2023-08-06
42.0,-116.875,1.06,83.78,43.77,21.18,2.94,2023-08-06
42.0,-116.25,2.17,82.9,45.87,20.55,2.65,2023-08-06
42.0,-115.625,2.75,82.08,44.86,20.21,2.36,2023-08-06
42.0,-115.0,2.17,81.84,45.23,19.97,2.23,2023-08-06
42.0,-114.375,1.53,82.71,42.48,21.16,2.01,2023-08-06
32.5,-119.375,0.01,101.48,95.69,16.34,1.82,2023-08-07
32.5,-118.75,0.01,101.5,94.63,17.16,1.37,2023-08-07
32.5,-118.125,0.0,101.46,92.58,18.44,2.11,2023-08-07
32.5,-117.5,0.0,101.26,83.13,20.5,3.34,2023-08-07
32.5,-116.875,0.0,97.07,40.47,24.33,3.89,2023-08-07
32.5,-116.25,0.0,92.12,17.02,30.15,5.42,2023-08-07
32.5,-115.625,0.0,99.23,13.79,37.73,3.01,2023-08-07
32.5,-115.0,0.0,100.57,27.15,36.67,4.0,2023-08-07
32.5,-114.375,0.0,99.5,40.42,35.54,6.13,2023-08-07
33.0,-119.375,0.0,101.43,95.36,16.46,1.58,2023-08-07
33.0,-118.75,0.0,101.48,93.83,17.63,1.41,2023-08-07
33.0,-118.125,0.0,101.29,87.91,19.34,2.49,2023-08-07
33.0,-117.5,0.0,100.6,72.53,21.5,3.2,2023-08-07
33.0,-116.875,0.0,94.99,34.68,24.69,3.21,2023-08-07
33.0,-116.25,0.0,95.82,14.37,32.25,6.45,2023-08-07
33.0,-115.625,0.0,100.53,17.42,37.04,2.67,2023-08-07
33.0,-115.0,0.0,99.17,24.34,35.89,3.25,2023-08-07
33.0,-114.375,0.0,98.74,33.56,36.07,4.65,2023-08-07
33.5,-119.375,0.0,101.51,96.62,17.16,1.71,2023-08-07
33.5,-118.75,0.0,101.49,91.11,18.75,2.0,2023-08-07
33.5,-118.125,0.0,100.92,73.43,21.27,2.97,2023-08-07
33.5,-117.5,0.0,98.68,49.5,23.42,3.47,2023-08-07
33.5,-116.875,0.0,92.07,20.85,25.74,2.69,2023-08-07
33.5,-116.25,0.0,95.21,11.89,32.84,4.75,2023-08-07
33.5,-115.625,0.0,96.91,14.31,34.73,3.78,2023-08-07
33.5,-115.0,0.0,97.71,19.49,35.82,4.13,2023-08-07
33.5,-114.375,0.0,97.62,26.38,36.06,4.49,2023-08-07
34.0,-119.375,0.0,101.33,89.45,18.87,2.3,2023-08-07
34.0,-118.75,0.0,99.39,62.19,21.68,2.46,2023-08-07
34.0,-118.125,0.0,97.03,42.3,23.82,3.0,2023-08-07
34.0,-117.5,0.0,94.47,24.59,25.07,2.91,2023-08-07
34.0,-116.875,0.0,90.66,14.16,26.33,3.72,2023-08-07
34.0,-116.25,0.0,91.12,8.32,30.58,4.73,2023-08-07
34.0,-115.625,0.0,95.1,9.01,34.06,4.67,2023-08-07
34.0,-115.0,0.0,97.11,16.35,35.89,4.21,2023-08-07
34.0,-114.375,0.0,97.62,20.15,36.56,4.52,2023-08-07
34.5,-119.375,0.0,93.2,27.52,26.87,1.65,2023-08-07
34.5,-118.75,0.0,92.84,21.37,27.72,2.26,2023-08-07
34.5,-118.125,0.0,92.66,20.91,26.8,3.29,2023-08-07
34.5,-117.5,0.0,90.19,13.54,26.85,4.13,2023-08-07
34.5,-116.875,0.0,89.21,9.88,27.34,5.42,2023-08-07
34.5,-116.25,0.0,92.2,6.98,31.96,5.2,2023-08-07
34.5,-115.625,0.0,95.29,8.39,34.27,4.49,2023-08-07
34.5,-115.0,0.0,94.8,13.38,34.33,4.64,2023-08-07
34.5,-114.375,0.0,95.81,18.8,35.33,4.94,2023-08-07
35.0,-119.375,0.0,92.71,20.3,29.0,1.82,2023-08-07
35.0,-118.75,0.0,91.44,21.72,27.86,2.25,2023-08-07
35.0,-118.125,0.0,90.52,20.35,27.74,4.2,2023-08-07
35.0,-117.5,0.0,91.69,15.55,29.48,5.48,2023-08-07
35.0,-116.875,0.0,91.9,11.22,30.7,6.13,2023-08-07
35.0,-116.25,0.0,94.21,8.99,32.97,4.54,2023-08-07
35.0,-115.625,0.0,90.2,10.16,30.85,4.11,2023-08-07
35.0,-115.0,0.0,91.57,11.62,31.78,5.14,2023-08-07
35.0,-114.375,0.0,93.39,18.19,33.2,5.35,2023-08-07
35.5,-119.375,0.0,99.19,19.36,33.07,1.86,2023-08-07
35.5,-118.75,0.0,93.19,23.09,28.68,2.52,2023-08-07
35.5,-118.125,0.0,87.84,23.84,26.16,4.79,2023-08-07
35.5,-117.5,0.0,91.51,17.31,30.54,5.47,2023-08-07
35.5,-116.875,0.0,92.06,13.68,31.23,6.01,2023-08-07
35.5,-116.25,0.0,93.35,11.4,32.04,4.77,2023-08-07
35.5,-115.625,0.0,89.01,12.04,29.34,4.98,2023-08-07
35.5,-115.0,0.0,89.68,11.24,30.41,5.7,2023-08-07
35.5,-114.375,0.0,91.78,15.93,31.75,5.72,2023-08-07
36.0,-119.375,0.0,99.95,19.05,33.43,1.93,2023-08-07
36.0,-118.75,0.0,89.53,25.8,26.31,2.71,2023-08-07
36.0,-118.125,0.0,81.35,27.29,22.38,3.61,2023-08-07
36.0,-117.5,0.0,88.03,17.09,29.39,3.91,2023-08-07
36.0,-116.875,0.0,92.38,13.25,32.19,4.32,2023-08-07
36.0,-116.25,0.0,92.56,11.78,31.69,4.54,2023-08-07
36.0,-115.625,0.0,87.97,11.83,28.53,4.91,2023-08-07
36.0,-115.0,0.0,92.94,9.47,33.03,5.42,2023-08-07
36.0,-114.375,0.0,92.9,15.18,32.77,5.55,2023-08-07
36.5,-119.375,0.0,98.34,18.98,32.49,2.55,2023-08-07
36.5,-118.75,0.0,83.06,30.44,22.33,2.29,2023-08-07
36.5,-118.125,0.0,78.38,33.08,20.22,2.89,2023-08-07
36.5,-117.5,0.0,88.45,14.16,31.05,2.92,2023-08-07
36.5,-116.875,0.0,91.66,10.26,33.21,3.34,2023-08-07
36.5,-116.25,0.0,90.21,9.76,31.08,4.45,2023-08-07
36.5,-115.625,0.0,85.43,10.18,27.7,4.57,2023-08-07
36.5,-115.0,0.0,89.21,8.83,30.47,4.2,2023-08-07
36.5,-114.375,0.0,92.75,14.49,32.01,5.18,2023-08-07
37.0,-119.375,0.0,90.12,22.66,27.29,2.55,2023-08-07
37.0,-118.75,0.0,75.86,39.04,17.25,2.72,2023-08-07
37.0,-118.125,0.0,79.88,28.55,22.78,2.39,2023-08-07
37.0,-117.5,0.0,86.5,13.73,30.0,2.77,2023-08-07
37.0,-116.875,0.0,86.83,12.25,30.04,3.28,2023-08-07
37.0,-116.25,0.0,86.1,11.89,28.95,3.82,2023-08-07
37.0,-115.625,0.0,86.43,12.23,28.82,3.9,2023-08-07
37.0,-115.0,0.0,87.57,11.89,29.71,3.68,2023-08-07
37.0,-114.375,0.0,89.93,14.61,29.96,3.75,2023-08-07
37.5,-119.375,0.0,79.58,34.43,19.4,2.58,2023-08-07
37.5,-118.75,0.0,74.97,38.44,17.88,3.05,2023-08-07
37.5,-118.125,0.0,80.67,25.36,24.13,2.26,2023-08-07
37.5,-117.5,0.0,83.4,17.31,26.74,3.01,2023-08-07
37.5,-116.875,0.0,83.72,17.38,26.84,3.82,2023-08-07
37.5,-116.25,0.0,82.89,18.58,25.96,4.08,2023-08-07
37.5,-115.625,0.0,83.72,19.96,26.33,4.12,2023-08-07
37.5,-115.0,0.0,85.18,19.15,27.26,4.07,2023-08-07
37.5,-114.375,0.0,83.75,18.69,25.39,4.06,2023-08-07
38.0,-119.375,0.0,75.58,38.54,17.17,2.96,2023-08-07
38.0,-118.75,0.0,78.23,30.4,21.95,2.59,2023-08-07
38.0,-118.125,0.0,81.41,23.62,24.4,2.41,2023-08-07
38.0,-117.5,0.0,83.07,19.37,25.8,2.92,2023-08-07
38.0,-116.875,0.0,82.26,20.06,25.18,3.73,2023-08-07
38.0,-116.25,0.0,82.54,22.52,25.13,3.94,2023-08-07
38.0,-115.625,0.0,81.92,23.77,24.7,3.74,2023-08-07
38.0,-115.0,0.0,83.56,22.5,26.27,3.78,2023-08-07
38.0,-114.375,0.0,82.02,21.92,24.63,3.71,2023-08-07
38.5,-119.375,0.0,78.38,30.07,20.63,2.79,2023-08-07
38.5,-118.75,0.0,81.77,25.44,24.12,2.5,2023-08-07
38.5,-118.125,0.0,82.58,21.98,24.84,2.58,2023-08-07
38.5,-117.5,0.0,81.43,22.09,23.95,3.18,2023-08-07
38.5,-116.875,0.0,79.63,24.55,22.47,3.83,2023-08-07
38.5,-116.25,0.0,80.88,25.22,23.66,4.0,2023-08-07
38.5,-115.625,0.0,82.6,24.41,25.06,3.67,2023-08-07
38.5,-115.0,0.0,81.67,25.34,24.77,3.44,2023-08-07
38.5,-114.375,0.0,80.41,25.97,23.78,3.34,2023-08-07
39.0,-119.375,0.0,83.6,26.2,24.31,2.69,2023-08-07
39.0,-118.75,0.0,85.44,25.01,25.28,2.48,2023-08-07
39.0,-118.125,0.0,83.62,21.75,24.83,2.58,2023-08-07
39.0,-117.5,0.0,80.22,24.89,22.32,3.01,2023-08-07
39.0,-116.875,0.0,78.41,27.23,20.91,3.49,2023-08-07
39.0,-116.25,0.0,78.72,28.04,21.61,3.97,2023-08-07
39.0,-115.625,0.0,79.97,29.0,22.64,3.76,2023-08-07
39.0,-115.0,0.0,79.9,30.01,22.88,3.3,2023-08-07
39.0,-114.375,0.0,79.79,30.43,22.94,3.14,2023-08-07
39.5,-119.375,0.0,84.79,27.43,24.48,2.72,2023-08-07
39.5,-118.75,0.0,87.57,23.26,26.26,2.48,2023-08-07
39.5,-118.125,0.0,84.99,21.56,25.04,2.56,2023-08-07
39.5,-117.5,0.0,81.33,25.18,22.4,3.06,2023-08-07
39.5,-116.875,0.0,80.2,28.3,21.61,3.26,2023-08-07
39.5,-116.25,0.0,80.23,30.41,21.69,3.54,2023-08-07
39.5,-115.625,0.0,80.35,32.35,21.81,3.42,2023-08-07
39.5,-115.0,0.0,79.55,32.62,21.8,3.32,2023-08-07
39.5,-114.375,0.01,79.94,32.73,22.42,3.18,2023-08-07
40.0,-119.375,0.0,85.43,30.49,24.17,2.6,2023-08-07
40.0,-118.75,0.0,86.95,26.8,25.26,2.69,2023-08-07
40.0,-118.125,0.0,86.67,23.94,25.18,2.79,2023-08-07
40.0,-117.5,0.0,84.82,25.17,24.07,2.98,2023-08-07
40.0,-116.875,0.0,82.13,30.5,21.94,3.18,2023-08-07
40.0,-116.25,0.0,81.42,33.43,21.35,3.26,2023-08-07
40.0,-115.625,0.0,80.35,34.46,20.82,3.21,2023-08-07
40.0,-115.0,0.0,79.8,35.38,20.69,3.41,2023-08-07
40.0,-114.375,0.0,81.11,33.02,22.43,3.13,2023-08-07
40.5,-119.375,0.0,86.12,33.22,23.89,2.5,2023-08-07
40.5,-118.75,0.0,85.62,32.97,23.38,2.71,2023-08-07
40.5,-118.125,0.0,85.2,32.42,22.98,2.76,2023-08-07
40.5,-117.5,0.01,84.2,34.06,22.14,2.93,2023-08-07
40.5,-116.875,0.03,84.14,35.98,22.02,3.03,2023-08-07
40.5,-116.25,0.01,82.82,38.14,21.07,3.19,2023-08-07
40.5,-115.625,0.0,81.22,41.38,19.85,3.08,2023-08-07
40.5,-115.0,0.0,80.8,41.85,19.78,3.39,2023-08-07
40.5,-114.375,0.0,82.78,37.02,21.95,3.26,2023-08-07
41.0,-119.375,0.0,84.5,45.43,20.83,2.59,2023-08-07
41.0,-118.75,0.0,86.53,41.32,22.12,2.39,2023-08-07
41.0,-118.125,0.03,86.04,39.81,21.93,2.72,2023-08-07
41.0,-117.5,0.1,85.28,41.72,21.22,2.99,2023-08-07
41.0,-116.875,0.19,84.6,44.61,20.61,3.38,2023-08-07
41.0,-116.25,0.08,82.05,48.67,18.72,3.5,2023-08-07
41.0,-115.625,0.03,82.0,48.58,19.03,3.33,2023-08-07
41.0,-115.0,0.02,81.28,47.59,18.9,3.41,2023-08-07
41.0,-114.375,0.02,82.86,41.76,20.86,3.52,2023-08-07
41.5,-119.375,0.05,82.71,57.04,17.93,2.81,2023-08-07
41.5,-118.75,0.05,84.52,51.52,19.22,2.43,2023-08-07
41.5,-118.125,0.13,85.64,47.39,20.22,2.74,2023-08-07
41.5,-117.5,0.23,84.47,49.21,19.28,3.1,2023-08-07
41.5,-116.875,0.21,83.35,52.21,18.38,3.33,2023-08-07
41.5,-116.25,0.1,81.13,56.36,16.79,3.25,2023-08-07
41.5,-115.625,0.11,80.3,56.45,16.42,3.4,2023-08-07
41.5,-115.0,0.1,81.19,52.53,17.61,3.51,2023-08-07
41.5,-114.375,0.14,82.32,47.25,19.21,3.87,2023-08-07
42.0,-119.375,0.07,82.87,61.08,16.98,2.81,2023-08-07
42.0,-118.75,0.02,84.92,55.68,18.46,2.57,2023-08-07
42.0,-118.125,0.28,83.46,58.58,17.11,3.0,2023-08-07
42.0,-117.5,0.39,83.75,56.81,17.51,3.41,2023-08-07
42.0,-116.875,0.43,83.83,54.88,17.88,3.54,2023-08-07
42.0,-116.25,0.26,82.95,55.05,17.46,3.28,2023-08-07
42.0,-115.625,0.2,82.1,56.66,16.81,3.55,2023-08-07
42.0,-115.0,0.26,81.86,56.95,16.67,3.78,2023-08-07
42.0,-114.375,0.21,82.72,51.82,18.09,3.9,2023-08-07
32.5,-119.375,0.0,101.57,93.33,16.8,1.6,2023-08-08
32.5,-118.75,0.0,101.58,91.87,18.2,2.37,2023-08-08
32.5,-118.125,0.0,101.55,86.54,19.77,2.44,2023-08-08
32.5,-117.5,0.0,101.34,80.32,21.92,2.84,2023-08-08
32.5,-116.875,0.0,97.16,59.6,24.24,3.9,2023-08-08
32.5,-116.25,0.0,92.17,44.85,26.96,6.92,2023-08-08
32.5,-115.625,0.0,99.28,27.59,36.64,3.99,2023-08-08
32.5,-115.0,0.0,100.58,25.6,37.17,2.68,2023-08-08
32.5,-114.375,0.0,99.51,28.51,35.81,3.43,2023-08-08
33.0,-119.375,0.0,101.53,93.3,16.35,1.25,2023-08-08
33.0,-118.75,0.0,101.56,92.79,17.97,2.15,2023-08-08
33.0,-118.125,0.0,101.38,83.24,20.24,2.37,2023-08-08
33.0,-117.5,0.0,100.67,70.05,22.72,2.95,2023-08-08
33.0,-116.875,0.0,95.07,49.89,23.97,3.96,2023-08-08
33.0,-116.25,0.0,95.9,32.99,29.43,8.02,2023-08-08
33.0,-115.625,0.0,100.62,26.73,35.85,5.89,2023-08-08
33.0,-115.0,0.0,99.19,24.07,35.59,4.25,2023-08-08
33.0,-114.375,0.0,98.75,25.47,35.73,4.31,2023-08-08
33.5,-119.375,0.0,101.59,95.73,16.82,1.78,2023-08-08
33.5,-118.75,0.0,101.57,91.65,18.58,2.47,2023-08-08
33.5,-118.125,0.0,101.0,73.2,21.71,2.97,2023-08-08
33.5,-117.5,0.0,98.75,53.16,23.75,3.39,2023-08-08
33.5,-116.875,0.0,92.11,30.06,24.7,3.3,2023-08-08
33.5,-116.25,0.0,95.26,22.09,30.82,5.62,2023-08-08
33.5,-115.625,0.0,96.97,21.51,33.35,6.08,2023-08-08
33.5,-115.0,0.0,97.72,19.46,35.17,6.28,2023-08-08
33.5,-114.375,0.0,97.63,21.07,35.34,5.22,2023-08-08
34.0,-119.375,0.0,101.39,87.91,18.87,2.57,2023-08-08
34.0,-118.75,0.0,99.45,67.55,21.22,2.67,2023-08-08
34.0,-118.125,0.0,97.09,50.67,23.08,3.47,2023-08-08
34.0,-117.5,0.0,94.54,37.6,23.39,3.6,2023-08-08
34.0,-116.875,0.0,90.69,25.71,24.15,4.59,2023-08-08
34.0,-116.25,0.0,91.12,17.42,28.69,5.58,2023-08-08
34.0,-115.625,0.0,95.1,14.55,33.15,4.86,2023-08-08
34.0,-115.0,0.0,97.07,14.65,35.55,5.52,2023-08-08
34.0,-114.375,0.0,97.58,16.55,36.2,5.15,2023-08-08
34.5,-119.375,0.0,93.26,40.27,21.68,2.36,2023-08-08
34.5,-118.75,0.0,92.93,35.94,22.52,3.33,2023-08-08
34.5,-118.125,0.0,92.71,31.42,23.79,4.32,2023-08-08
34.5,-117.5,0.0,90.22,23.94,23.91,5.0,2023-08-08
34.5,-116.875,0.0,89.2,18.74,25.17,6.55,2023-08-08
34.5,-116.25,0.0,92.2,12.74,30.05,6.35,2023-08-08
34.5,-115.625,0.0,95.28,10.58,33.42,3.89,2023-08-08
34.5,-115.0,0.0,94.75,12.15,33.8,5.11,2023-08-08
34.5,-114.375,0.0,95.74,14.54,35.18,4.85,2023-08-08
35.0,-119.375,0.0,92.65,22.06,26.93,2.8,2023-08-08
35.0,-118.75,0.0,91.39,22.38,26.64,2.59,2023-08-08
35.0,-118.125,0.0,90.53,22.37,25.62,4.74,2023-08-08
35.0,-117.5,0.0,91.71,17.64,27.3,6.85,2023-08-08
35.0,-116.875,0.0,91.9,13.16,28.85,7.32,2023-08-08
35.0,-116.25,0.0,94.23,11.29,31.24,5.15,2023-08-08
35.0,-115.625,0.0,90.16,11.58,28.96,4.2,2023-08-08
35.0,-115.0,0.0,91.48,10.69,31.27,5.68,2023-08-08
35.0,-114.375,0.0,93.3,13.37,33.06,5.08,2023-08-08
35.5,-119.375,0.0,99.21,24.56,30.46,2.86,2023-08-08
35.5,-118.75,0.0,93.17,23.1,27.74,3.11,2023-08-08
35.5,-118.125,0.0,87.8,22.05,25.45,4.7,2023-08-08
35.5,-117.5,0.0,91.5,16.95,29.02,6.54,2023-08-08
35.5,-116.875,0.0,92.03,13.27,29.9,7.55,2023-08-08
35.5,-116.25,0.0,93.32,11.03,30.82,5.47,2023-08-08
35.5,-115.625,0.0,88.97,11.45,27.46,5.13,2023-08-08
35.5,-115.0,0.0,89.59,10.37,29.53,5.63,2023-08-08
35.5,-114.375,0.0,91.68,12.77,31.39,5.3,2023-08-08
36.0,-119.375,0.0,100.02,25.48,30.45,2.68,2023-08-08
36.0,-118.75,0.0,89.49,25.26,25.27,2.72,2023-08-08
36.0,-118.125,0.0,81.27,24.47,21.47,3.9,2023-08-08
36.0,-117.5,0.0,87.97,16.96,28.17,4.66,2023-08-08
36.0,-116.875,0.0,92.34,13.46,31.28,5.28,2023-08-08
36.0,-116.25,0.0,92.51,11.53,30.84,5.08,2023-08-08
36.0,-115.625,0.0,87.89,12.11,26.86,5.32,2023-08-08
36.0,-115.0,0.0,92.88,8.98,31.92,5.4,2023-08-08
36.0,-114.375,0.0,92.81,13.74,31.98,4.86,2023-08-08
36.5,-119.375,0.0,98.39,22.44,30.12,2.91,2023-08-08
36.5,-118.75,0.0,82.99,26.17,21.52,2.09,2023-08-08
36.5,-118.125,0.0,78.28,31.02,18.92,3.51,2023-08-08
36.5,-117.5,0.0,88.36,14.28,30.43,3.45,2023-08-08
36.5,-116.875,0.0,91.57,11.97,32.48,3.45,2023-08-08
36.5,-116.25,0.0,90.12,11.75,29.97,4.73,2023-08-08
36.5,-115.625,0.0,85.32,12.99,25.86,5.0,2023-08-08
36.5,-115.0,0.0,89.12,10.46,28.77,4.11,2023-08-08
36.5,-114.375,0.0,92.66,13.03,31.11,4.67,2023-08-08
37.0,-119.375,0.0,90.1,21.13,25.83,2.43,2023-08-08
37.0,-118.75,0.0,75.74,34.75,15.45,3.05,2023-08-08
37.0,-118.125,0.0,79.77,27.38,20.91,3.12,2023-08-08
37.0,-117.5,0.0,86.4,15.25,28.9,2.86,2023-08-08
37.0,-116.875,0.0,86.69,14.69,29.04,3.33,2023-08-08
37.0,-116.25,0.0,85.96,14.38,27.62,3.7,2023-08-08
37.0,-115.625,0.0,86.31,12.93,27.47,3.87,2023-08-08
37.0,-115.0,0.0,87.46,11.22,28.12,3.55,2023-08-08
37.0,-114.375,0.0,89.84,14.26,28.45,3.97,2023-08-08
37.5,-119.375,0.0,79.48,29.72,17.78,2.51,2023-08-08
37.5,-118.75,0.0,74.84,37.11,15.09,3.7,2023-08-08
37.5,-118.125,0.0,80.56,24.39,22.29,2.91,2023-08-08
37.5,-117.5,0.0,83.3,17.84,25.94,3.01,2023-08-08
37.5,-116.875,0.0,83.6,17.63,26.14,3.71,2023-08-08
37.5,-116.25,0.0,82.74,19.02,25.08,3.82,2023-08-08
37.5,-115.625,0.0,83.58,16.67,25.37,3.44,2023-08-08
37.5,-115.0,0.0,85.07,14.25,26.32,3.96,2023-08-08
37.5,-114.375,0.0,83.64,18.54,23.68,4.29,2023-08-08
38.0,-119.375,0.0,75.44,35.75,14.63,3.07,2023-08-08
38.0,-118.75,0.0,78.11,30.55,18.88,2.92,2023-08-08
38.0,-118.125,0.0,81.29,23.47,23.15,2.57,2023-08-08
38.0,-117.5,0.0,82.94,19.71,25.51,3.29,2023-08-08
38.0,-116.875,0.0,82.11,20.66,24.82,3.95,2023-08-08
38.0,-116.25,0.0,82.38,23.22,24.42,3.94,2023-08-08
38.0,-115.625,0.0,81.76,20.64,23.72,3.45,2023-08-08
38.0,-115.0,0.0,83.43,16.14,25.04,3.59,2023-08-08
38.0,-114.375,0.0,81.91,19.0,22.78,4.44,2023-08-08
38.5,-119.375,0.0,78.25,29.2,18.47,2.59,2023-08-08
38.5,-118.75,0.0,81.66,24.79,22.65,2.75,2023-08-08
38.5,-118.125,0.0,82.47,24.4,23.9,3.19,2023-08-08
38.5,-117.5,0.0,81.28,24.5,23.64,3.63,2023-08-08
38.5,-116.875,0.0,79.47,27.56,22.27,3.81,2023-08-08
38.5,-116.25,0.0,80.71,29.18,23.12,3.92,2023-08-08
38.5,-115.625,0.0,82.44,24.56,24.2,3.4,2023-08-08
38.5,-115.0,0.0,81.53,20.6,23.26,3.5,2023-08-08
38.5,-114.375,0.0,80.29,24.44,21.37,4.07,2023-08-08
39.0,-119.375,0.0,83.5,26.63,22.97,2.21,2023-08-08
39.0,-118.75,0.0,85.36,31.01,23.97,3.01,2023-08-08
39.0,-118.125,0.0,83.5,30.06,23.58,3.26,2023-08-08
39.0,-117.5,0.0,80.07,32.68,21.32,3.31,2023-08-08
39.0,-116.875,0.0,78.25,35.94,20.19,3.26,2023-08-08
39.0,-116.25,0.0,78.56,36.5,21.03,3.59,2023-08-08
39.0,-115.625,0.0,79.79,34.82,22.25,3.36,2023-08-08
39.0,-115.0,0.0,79.73,31.2,21.93,3.34,2023-08-08
39.0,-114.375,0.0,79.65,32.92,20.94,3.37,2023-08-08
39.5,-119.375,0.0,84.68,32.54,23.37,2.64,2023-08-08
39.5,-118.75,0.0,87.48,32.54,25.82,2.64,2023-08-08
39.5,-118.125,0.0,84.87,34.5,23.94,2.64,2023-08-08
39.5,-117.5,0.0,81.2,38.9,21.22,2.94,2023-08-08
39.5,-116.875,0.0,80.05,41.44,20.59,3.02,2023-08-08
39.5,-116.25,0.0,80.08,41.57,20.89,3.38,2023-08-08
39.5,-115.625,0.0,80.19,40.65,21.29,3.44,2023-08-08
39.5,-115.0,0.0,79.38,39.81,21.16,3.23,2023-08-08
39.5,-114.375,0.0,79.77,38.95,21.52,2.94,2023-08-08
40.0,-119.375,0.0,85.3,36.8,23.82,2.52,2023-08-08
40.0,-118.75,0.0,86.83,37.09,24.93,2.48,2023-08-08
